proteins	genes	gene_name	kcat	rxns	notes	stoicho
P48239	YGR154C	YGR154C	1.3372	r_4209	substrate=dehydroascorbate; SMILES=C(C(C1C(=O)C(=O)C(=O)O1)O)O; seq_len=356; source=DLKcat	1
P48239	YGR154C	YGR154C	12.9165	r_4209_REV	substrate=glutathione disulfide; SMILES=C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N; seq_len=356; source=DLKcat	1
P48239	YGR154C	YGR154C	1.1037	r_4209_REV	substrate=ascorbate; SMILES=C(C(C1C(=C(C(=O)O1)O)O)O)O; seq_len=356; source=DLKcat	1
P0CH63	YFL061W	YFL061W	69.5696	r_4210	substrate=urea; SMILES=C(=O)(N)N; seq_len=225; source=DLKcat	1
P0CH64	YNL335W	YNL335W	69.5696	r_4210	substrate=urea; SMILES=C(=O)(N)N; seq_len=225; source=DLKcat	1
P0CH63	YFL061W	YFL061W	0.6724	r_4210_REV	substrate=Cyanamide; SMILES=C(#N)N; seq_len=225; source=DLKcat	1
P0CH64	YNL335W	YNL335W	0.6724	r_4210_REV	substrate=Cyanamide; SMILES=C(#N)N; seq_len=225; source=DLKcat	1
P43544	YFL060C	YFL060C	80.2656	r_4211_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=222; source=DLKcat	1
P43544	YFL060C	YFL060C	35.4943	r_4211_REV	substrate=pyridoxal 5'-phosphate; SMILES=CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O; seq_len=222; source=DLKcat	1
P53823	YNL334C	YNL334C	82.9171	r_4211_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=222; source=DLKcat	1
P53823	YNL334C	YNL334C	36.6243	r_4211_REV	substrate=pyridoxal 5'-phosphate; SMILES=CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O; seq_len=222; source=DLKcat	1
P43545	YFL059W	YFL059W	9.0707	r_4212	substrate=D-ribulose 5-phosphate; SMILES=C(C(C(C(=O)CO)O)O)OP(=O)(O)O; seq_len=298; source=DLKcat	1
P43545	YFL059W	YFL059W	20.8433	r_4212	substrate=glyceraldehyde 3-phosphate; SMILES=C(C(C=O)O)OP(=O)(O)O; seq_len=298; source=DLKcat	1
P43545	YFL059W	YFL059W	12.1149	r_4212	substrate=L-glutamine; SMILES=C(CC(=O)N)C(C(=O)O)N; seq_len=298; source=DLKcat	1
P53824	YNL333W	YNL333W	7.5920	r_4212	substrate=D-ribulose 5-phosphate; SMILES=C(C(C(C(=O)CO)O)O)OP(=O)(O)O; seq_len=298; source=DLKcat	1
P53824	YNL333W	YNL333W	16.2155	r_4212	substrate=glyceraldehyde 3-phosphate; SMILES=C(C(C=O)O)OP(=O)(O)O; seq_len=298; source=DLKcat	1
P53824	YNL333W	YNL333W	10.6390	r_4212	substrate=L-glutamine; SMILES=C(CC(=O)N)C(C(=O)O)N; seq_len=298; source=DLKcat	1
P43545	YFL059W	YFL059W	5.2116	r_4212_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=298; source=DLKcat	1
P43545	YFL059W	YFL059W	3.8551	r_4212_REV	substrate=pyridoxal 5'-phosphate; SMILES=CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O; seq_len=298; source=DLKcat	1
P53824	YNL333W	YNL333W	3.7603	r_4212_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=298; source=DLKcat	1
P53824	YNL333W	YNL333W	3.2779	r_4212_REV	substrate=pyridoxal 5'-phosphate; SMILES=CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O; seq_len=298; source=DLKcat	1
P43616	YFR044C	YFR044C	8.5165	r_4214	substrate=L-cysteinylglycine; SMILES=C(C(C(=O)NCC(=O)O)N)S; seq_len=481; source=DLKcat	1
P43616	YFR044C	YFR044C	0.0998	r_4214_REV	substrate=L-cysteine; SMILES=C(C(C(=O)O)N)S; seq_len=481; source=DLKcat	1
P43616	YFR044C	YFR044C	0.6686	r_4214_REV	substrate=L-glycine; SMILES=C(C(=O)O)N; seq_len=481; source=DLKcat	1
P43616	YFR044C	YFR044C	0.6686	r_4215_REV	substrate=L-glycine; SMILES=C(C(=O)O)N; seq_len=481; source=DLKcat	1
P52290	YDL024C	YDL024C	1.2827	r_4216	substrate=FMN; SMILES=CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O; seq_len=468; source=DLKcat	1
P52290	YDL024C	YDL024C	1.4702	r_4216_REV	substrate=riboflavin; SMILES=CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O; seq_len=468; source=DLKcat	1
Q07648	YDL219W	YDL219W	0.4291	r_4218_REV	substrate=L-glycine; SMILES=C(C(=O)O)N; seq_len=150; source=DLKcat	1
Q07648	YDL219W	YDL219W	1.2496	r_4219_REV	substrate=D-tyrosine; SMILES=C1=CC(=CC=C1CC(C(=O)O)N)O; seq_len=150; source=DLKcat	1
P19881	YDL236W	YDL236W	48.2034	r_4220_REV	substrate=4-nitrophenol; SMILES=C1=CC(=CC=C1[N+](=O)[O-])O; seq_len=312; source=DLKcat	1
Q07786	YDL246C	YDL246C	109.9151	r_4221	substrate=L-iditol; SMILES=C(C(C(C(C(CO)O)O)O)O)O; seq_len=357; source=DLKcat	1
Q07786	YDL246C	YDL246C	412.0575	r_4221_REV	substrate=L-sorbose; SMILES=C1C(C(C(C(O1)(CO)O)O)O)O; seq_len=357; source=DLKcat	1
P13045	YDR009W	YDR009W	3.7095	r_4222	substrate=alpha-D-Galactose; SMILES=C(C1C(C(C(C(O1)O)O)O)O)O; seq_len=520; source=DLKcat	1
P28817	YDR036C	YDR036C	2.2521	r_4223	substrate=3-hydroxy-2-methylpropanoyl-CoA; SMILES=CC(CO)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=500; source=DLKcat	1
Q12691	YDR038C	YDR038C	13.0120	r_4224	substrate=ATP; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N; seq_len=1091; source=DLKcat	1
Q01896	YDR039C	YDR039C	16.2074	r_4224	substrate=ATP; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N; seq_len=1091; source=DLKcat	1
P13587	YDR040C	YDR040C	8.3266	r_4224	substrate=ATP; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N; seq_len=1091; source=DLKcat	1
P52892	YDR111C	YDR111C	0.7415	r_4226_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=507; source=DLKcat	1
P52892	YDR111C	YDR111C	3.0267	r_4226_REV	substrate=pyruvate; SMILES=CC(=O)C(=O)[O-]; seq_len=507; source=DLKcat	1
P22580	YDR242W	YDR242W	3.0842	r_4227	substrate=2-Phenylacetamide; SMILES=C1=CC=C(C=C1)CC(=O)N; seq_len=549; source=DLKcat	1
P22580	YDR242W	YDR242W	14.1042	r_4227_REV	substrate=phenylacetic acid; SMILES=C1=CC=C(C=C1)CC(=O)O; seq_len=549; source=DLKcat	1
P22580	YDR242W	YDR242W	0.7880	r_4228	substrate=(Indol-3-yl)acetamide; SMILES=C1=CC=C2C(=C1)C(=CN2)CC(=O)N; seq_len=549; source=DLKcat	1
P22580	YDR242W	YDR242W	2.2551	r_4230	substrate=Acrylic acid; SMILES=C=CC(=O)O; seq_len=549; source=DLKcat	1
P22580	YDR242W	YDR242W	1.0938	r_4230_REV	substrate=Acrylamide; SMILES=C=CC(=O)N; seq_len=549; source=DLKcat	1
P22580	YDR242W	YDR242W	0.8366	r_4231	substrate=Benzamide; SMILES=C1=CC=C(C=C1)C(=O)N; seq_len=549; source=DLKcat	1
P22580	YDR242W	YDR242W	2.5092	r_4231_REV	substrate=Benzoate; SMILES=C1=CC=C(C=C1)C(=O)[O-]; seq_len=549; source=DLKcat	1
Q03786	YDR248C	YDR248C	1.0926	r_4232	substrate=D-gluconate; SMILES=C(C(C(C(C(C(=O)[O-])O)O)O)O)O; seq_len=193; source=DLKcat	1
Q03786	YDR248C	YDR248C	1.5369	r_4232_REV	substrate=6-phospho-D-gluconate; SMILES=C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O; seq_len=193; source=DLKcat	1
P32584	YDR410C	YDR410C	9.7183	r_4233	substrate=S-adenosyl-L-methionine; SMILES=C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O; seq_len=239; source=DLKcat	1
P32584	YDR410C	YDR410C	8.3834	r_4233_REV	substrate=S-adenosyl-L-homocysteine; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N; seq_len=239; source=DLKcat	1
Q04082	YDR437W	YDR437W	30.4778	r_4234	substrate=UDP-N-acetyl-alpha-D-glucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=140; source=DLKcat	1
P53306	YGR216C	YGR216C	18.4852	r_4234	substrate=UDP-N-acetyl-alpha-D-glucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=609; source=DLKcat	1
P53961	YNL038W	YNL038W	6.3318	r_4234	substrate=UDP-N-acetyl-alpha-D-glucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=229; source=DLKcat	1
P46961	YPL076W	YPL076W	26.9245	r_4234	substrate=UDP-N-acetyl-alpha-D-glucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=280; source=DLKcat	1
P62651	YPL096C-A	YPL096C-A	174.4013	r_4234	substrate=UDP-N-acetyl-alpha-D-glucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=68; source=DLKcat	1
P32363	YPL175W	YPL175W	5.1343	r_4234	substrate=UDP-N-acetyl-alpha-D-glucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=452; source=DLKcat	1
Q04082	YDR437W	YDR437W	32.6237	r_4234_REV	substrate=UDP; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O; seq_len=140; source=DLKcat	1
P53306	YGR216C	YGR216C	21.6676	r_4234_REV	substrate=UDP; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O; seq_len=609; source=DLKcat	1
P53961	YNL038W	YNL038W	0.3803	r_4234_REV	substrate=UDP; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O; seq_len=229; source=DLKcat	1
P46961	YPL076W	YPL076W	29.8262	r_4234_REV	substrate=UDP; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O; seq_len=280; source=DLKcat	1
P62651	YPL096C-A	YPL096C-A	210.8895	r_4234_REV	substrate=UDP; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O; seq_len=68; source=DLKcat	1
P32363	YPL175W	YPL175W	6.1823	r_4234_REV	substrate=UDP; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O; seq_len=452; source=DLKcat	1
Q04432	YDR533C	YDR533C	30.4597	r_4236	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=237; source=DLKcat	1
Q04902	YMR322C	YMR322C	110.8931	r_4236	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=237; source=DLKcat	1
Q08914	YOR391C	YOR391C	126.6457	r_4236	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=237; source=DLKcat	1
Q08992	YPL280W	YPL280W	136.5999	r_4236	substrate=(R)-lactate; SMILES=CC(C(=O)O)O; seq_len=237; source=DLKcat	1
Q04432	YDR533C	YDR533C	27.3284	r_4236_REV	substrate=methylglyoxal; SMILES=CC(=O)C=O; seq_len=237; source=DLKcat	1
Q04902	YMR322C	YMR322C	129.0617	r_4236_REV	substrate=methylglyoxal; SMILES=CC(=O)C=O; seq_len=237; source=DLKcat	1
Q08914	YOR391C	YOR391C	153.0896	r_4236_REV	substrate=methylglyoxal; SMILES=CC(=O)C=O; seq_len=237; source=DLKcat	1
Q08992	YPL280W	YPL280W	172.5853	r_4236_REV	substrate=methylglyoxal; SMILES=CC(=O)C=O; seq_len=237; source=DLKcat	1
P38929	YGL006W	YGL006W	5.1864	r_4237	substrate=ATP; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N; seq_len=1173; source=DLKcat	1
P13586	YGL167C	YGL167C	8.3671	r_4238	substrate=ATP; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N; seq_len=950; source=DLKcat	1
P39007	YGL022W	YGL022W	4.8956	r_4240_REV	substrate=Dolichyl diphosphate; SMILES=CC(CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCOP(=O)(O)OP(=O)(O)O; seq_len=718; source=DLKcat	1
P53008	YGL027C	YGL027C	18.1555	r_4241_REV	substrate=D-glucose; SMILES=C(C1C(C(C(C(O1)O)O)O)O)O; seq_len=833; source=DLKcat	1
P31755	YGL038C	YGL038C	24.3499	r_4242	substrate=GDP-alpha-D-mannose; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N; seq_len=480; source=DLKcat	1
P31755	YGL038C	YGL038C	24.5432	r_4242_REV	substrate=GDP; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N; seq_len=480; source=DLKcat	1
P43636	YGL065C	YGL065C	2.1274	r_4243	substrate=GDP-alpha-D-mannose; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N; seq_len=503; source=DLKcat	1
P43636	YGL065C	YGL065C	2.0176	r_4243_REV	substrate=GDP; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N; seq_len=503; source=DLKcat	1
P43636	YGL065C	YGL065C	2.1274	r_4244	substrate=GDP-alpha-D-mannose; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N; seq_len=503; source=DLKcat	1
P43636	YGL065C	YGL065C	2.0176	r_4244_REV	substrate=GDP; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N; seq_len=503; source=DLKcat	1
P22855	YGL156W	YGL156W	12.8273	r_4245	substrate=2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate; SMILES=C(C1C(C(C(C(O1)OC(CO)C(=O)[O-])O)O)O)OP(=O)([O-])[O-]; seq_len=1083; source=DLKcat	1
P22855	YGL156W	YGL156W	12.3175	r_4246	substrate=alpha-D-mannoside; SMILES=C(C1C(C(C(C(O1)O)O)O)O)O; seq_len=1083; source=DLKcat	1
P32579	YGL169W	YGL169W	2.2881	r_4247	substrate=ATP; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N; seq_len=426; source=DLKcat	1
P32579	YGL169W	YGL169W	0.0204	r_4247	substrate=bicarbonate; SMILES=C(=O)(O)[O-]; seq_len=426; source=DLKcat	1
P32579	YGL169W	YGL169W	0.1972	r_4247	substrate=L-threonine; SMILES=CC(C(C(=O)O)N)O; seq_len=426; source=DLKcat	1
P53206	YGR012W	YGR012W	58.3961	r_4249	substrate=O-acetyl-L-serine; SMILES=CC(=O)OCC(C(=O)O)N; seq_len=393; source=DLKcat	1
P53206	YGR012W	YGR012W	56.9934	r_4249_REV	substrate=acetate; SMILES=CC(=O)[O-]; seq_len=393; source=DLKcat	1
P53206	YGR012W	YGR012W	28.6697	r_4249_REV	substrate=L-cysteine; SMILES=C(C(C(=O)O)N)S; seq_len=393; source=DLKcat	1
P53223	YGR036C	YGR036C	3.6531	r_4250	substrate=Dolichyl diphosphate; SMILES=CC(CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCOP(=O)(O)OP(=O)(O)O; seq_len=239; source=DLKcat	1
P53223	YGR036C	YGR036C	6.2421	r_4250_REV	substrate=dolichyl phosphate; SMILES=CC(CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCOP(=O)(O)O; seq_len=239; source=DLKcat	1
P32318	YGR144W	YGR144W	6.6350	r_4252	substrate=L-glycine; SMILES=C(C(=O)O)N; seq_len=326; source=DLKcat	1
P32318	YGR144W	YGR144W	45.6367	r_4252	substrate=NAD; SMILES=C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N; seq_len=326; source=DLKcat	1
P32318	YGR144W	YGR144W	0.4836	r_4252_REV	substrate=nicotinamide; SMILES=C1=CC(=CN=C1)C(=O)N; seq_len=326; source=DLKcat	1
P32318	YGR144W	YGR144W	42.5410	r_4252_REV	substrate=ADP-5-ethyl-4-methylthiazole-2-carboxylate; SMILES=CC1=C(SC(=N1)C(=O)[O-])CCOP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O; seq_len=326; source=DLKcat	1
P50076	YGR227W	YGR227W	0.5815	r_4253	substrate=Dolichyl beta-D-glucosyl phosphate; SMILES=CC(CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCOP(=O)(O)OC1C(C(C(C(O1)CO)O)O)O; seq_len=525; source=DLKcat	1
P50076	YGR227W	YGR227W	0.4936	r_4253_REV	substrate=dolichyl phosphate; SMILES=CC(CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCOP(=O)(O)O; seq_len=525; source=DLKcat	1
P39676	YGR234W	YGR234W	5.2496	r_4254	substrate=nitric oxide; SMILES=[N]=O; seq_len=399; source=DLKcat	1
P39676	YGR234W	YGR234W	5.2496	r_4255	substrate=nitric oxide; SMILES=[N]=O; seq_len=399; source=DLKcat	1
P47051	YJL046W	YJL046W	0.4123	r_4256	substrate=ATP; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N; seq_len=409; source=DLKcat	1
P47051	YJL046W	YJL046W	0.9822	r_4256	substrate=(R)-Lipoate; SMILES=C1CSSC1CCCCC(=O)[O-]; seq_len=409; source=DLKcat	1
P47051	YJL046W	YJL046W	0.9822	r_4258	substrate=(R)-Lipoate; SMILES=C1CSSC1CCCCC(=O)[O-]; seq_len=409; source=DLKcat	1
P47016	YJL126W	YJL126W	0.0110	r_4260_REV	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=307; source=DLKcat	1
P47016	YJL126W	YJL126W	0.0550	r_4260_REV	substrate=L-cysteinylglycine; SMILES=C(C(C(=O)NCC(=O)O)N)S; seq_len=307; source=DLKcat	1
P47016	YJL126W	YJL126W	0.0110	r_4261_REV	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=307; source=DLKcat	1
P47016	YJL126W	YJL126W	0.0550	r_4261_REV	substrate=L-cysteinylglycine; SMILES=C(C(C(=O)NCC(=O)O)N)S; seq_len=307; source=DLKcat	1
P39533	YJL200C	YJL200C	129.6626	r_4262	substrate=citrate; SMILES=C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O; seq_len=789; source=DLKcat	1
P39533	YJL200C	YJL200C	39.4784	r_4262_REV	substrate=isocitrate; SMILES=C(C(C(C(=O)O)O)C(=O)O)C(=O)O; seq_len=789; source=DLKcat	1
P21375	YJR051W	YJR051W	5.2713	r_4264	substrate=fumarate; SMILES=C(=CC(=O)[O-])C(=O)[O-]; seq_len=501; source=DLKcat	1
P47119	YJR069C	YJR069C	142.4181	r_4266	substrate=dATP; SMILES=C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O; seq_len=197; source=DLKcat	1
P47119	YJR069C	YJR069C	108.8688	r_4267	substrate=dGTP; SMILES=C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O; seq_len=197; source=DLKcat	1
P47119	YJR069C	YJR069C	149.1561	r_4268	substrate=dTTP; SMILES=CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O; seq_len=197; source=DLKcat	1
P00445	YJR104C	YJR104C	65.3099	r_4270	substrate=superoxide; SMILES=[O-][O]; seq_len=154; source=DLKcat	1
P32906	YJR131W	YJR131W	14.5571	r_4271_REV	substrate=D-mannose; SMILES=C(C1C(C(C(C(O1)O)O)O)O)O; seq_len=549; source=DLKcat	1
Q12205	YLR057W	YLR057W	3.4348	r_4271_REV	substrate=D-mannose; SMILES=C(C1C(C(C(C(O1)O)O)O)O)O; seq_len=849; source=DLKcat	1
P32906	YJR131W	YJR131W	14.5571	r_4272_REV	substrate=D-mannose; SMILES=C(C1C(C(C(C(O1)O)O)O)O)O; seq_len=549; source=DLKcat	1
Q12205	YLR057W	YLR057W	3.4348	r_4272_REV	substrate=D-mannose; SMILES=C(C1C(C(C(C(O1)O)O)O)O)O; seq_len=849; source=DLKcat	1
P47177	YJR149W	YJR149W	1.6275	r_4273_REV	substrate=acetaldehyde; SMILES=CC=O; seq_len=404; source=DLKcat	1
P47177	YJR149W	YJR149W	2.2898	r_4273_REV	substrate=FMN; SMILES=CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O; seq_len=404; source=DLKcat	1
P47177	YJR149W	YJR149W	3.1165	r_4273_REV	substrate=Nitrite; SMILES=N(=O)[O-]; seq_len=404; source=DLKcat	1
Q12198	YLL058W	YLL058W	4.5066	r_4274	substrate=O-succinyl-L-homoserine; SMILES=C(COC(=O)CCC(=O)O)C(C(=O)O)N; seq_len=575; source=DLKcat	1
Q04533	YML082W	YML082W	9.9960	r_4274	substrate=O-succinyl-L-homoserine; SMILES=C(COC(=O)CCC(=O)O)C(C(=O)O)N; seq_len=649; source=DLKcat	1
Q12209	YLR047C	YLR047C	3.4127	r_4275	substrate=NADPH; SMILES=C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O; seq_len=686; source=DLKcat	1
P36033	YKL220C	YKL220C	10.4085	r_4275	substrate=NADPH; SMILES=C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O; seq_len=711; source=DLKcat	1
P32791	YLR214W	YLR214W	60.3882	r_4275	substrate=NADPH; SMILES=C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O; seq_len=686; source=DLKcat	1
P53746	YNR060W	YNR060W	0.0965	r_4275	substrate=NADPH; SMILES=C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O; seq_len=719; source=DLKcat	1
Q12333	YOL152W	YOL152W	10.8493	r_4275	substrate=NADPH; SMILES=C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O; seq_len=620; source=DLKcat	1
Q08905	YOR381W	YOR381W	2.7223	r_4275	substrate=NADPH; SMILES=C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O; seq_len=711; source=DLKcat	1
Q08908	YOR384W	YOR384W	2.4779	r_4275	substrate=NADPH; SMILES=C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O; seq_len=694; source=DLKcat	1
Q12209	YLR047C	YLR047C	3.6441	r_4275_REV	substrate=NADP(+); SMILES=C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N; seq_len=686; source=DLKcat	1
P36033	YKL220C	YKL220C	6.2386	r_4275_REV	substrate=NADP(+); SMILES=C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N; seq_len=711; source=DLKcat	1
P32791	YLR214W	YLR214W	18.4755	r_4275_REV	substrate=NADP(+); SMILES=C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N; seq_len=686; source=DLKcat	1
P53746	YNR060W	YNR060W	0.1903	r_4275_REV	substrate=NADP(+); SMILES=C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N; seq_len=719; source=DLKcat	1
Q12333	YOL152W	YOL152W	6.0348	r_4275_REV	substrate=NADP(+); SMILES=C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N; seq_len=620; source=DLKcat	1
